customer_id,plan_tier,tenure_months,orders,order_value,revenue,converted
697,Standard,12,2,65.86,131.72,1
698,Standard,12,1,85.85,85.85,1
699,Standard,7,0,106.23,0.0,0
700,Basic,4,2,83.61,167.21,1
701,Basic,18,2,92.1,184.21,1
702,Basic,40,0,95.01,0.0,0
703,Basic,41,1,64.26,64.26,1
704,Premium,24,1,238.09,238.09,1
705,Basic,15,1,96.25,96.25,1
706,Standard,17,1,121.5,121.5,1
707,Standard,44,1,132.26,132.26,1
708,Standard,3,3,104.62,313.85,1
709,Basic,3,1,85.53,85.53,1
710,Basic,4,0,69.7,0.0,0
711,Premium,42,2,103.84,207.68,1
712,Standard,5,1,114.09,114.09,1
713,Standard,45,0,163.12,0.0,0
714,Premium,9,0,169.25,0.0,0
715,Standard,26,2,81.08,162.17,1
716,Basic,46,0,100.59,0.0,0
717,Standard,6,2,108.03,216.06,1
718,Basic,14,1,98.2,98.2,1
719,Standard,35,0,136.52,0.0,0
720,Premium,39,0,171.74,0.0,0
721,Standard,43,1,130.37,130.37,1
722,Basic,1,2,89.34,178.67,1
723,Basic,37,4,53.1,212.41,1
724,Premium,16,1,171.02,171.02,1
725,Basic,27,0,74.44,0.0,0
726,Basic,43,2,61.72,123.44,1
727,Basic,43,1,74.11,74.11,1
728,Basic,9,1,102.59,102.59,1
729,Basic,23,1,90.26,90.26,1
730,Standard,14,2,73.61,147.21,1
731,Basic,29,1,69.17,69.17,1
732,Basic,39,0,90.28,0.0,0
733,Basic,15,2,89.94,179.89,1
734,Basic,6,1,83.99,83.99,1
735,Basic,4,0,104.13,0.0,0
736,Standard,3,1,129.23,129.23,1
737,Basic,18,1,79.29,79.29,1
738,Basic,46,0,77.34,0.0,0
739,Basic,12,2,86.22,172.44,1
740,Basic,20,0,50.93,0.0,0
741,Basic,32,1,95.48,95.48,1
742,Basic,31,0,66.44,0.0,0
743,Premium,13,1,240.38,240.38,1
744,Basic,6,3,57.9,173.7,1
745,Standard,8,1,129.24,129.24,1
746,Basic,11,0,52.66,0.0,0
747,Basic,5,1,77.89,77.89,1
748,Basic,22,1,97.42,97.42,1
749,Standard,31,0,142.93,0.0,0
750,Standard,32,0,141.68,0.0,0
751,Basic,43,1,102.89,102.89,1
752,Basic,14,2,104.97,209.93,1
753,Basic,31,1,106.55,106.55,1
754,Basic,42,1,79.39,79.39,1
755,Standard,2,1,110.29,110.29,1
756,Basic,37,1,102.56,102.56,1
757,Basic,5,0,110.38,0.0,0
758,Premium,26,0,185.23,0.0,0
759,Basic,40,1,79.56,79.56,1
760,Basic,22,2,78.93,157.86,1
761,Standard,27,0,98.68,0.0,0
762,Basic,30,2,98.33,196.66,1
763,Basic,28,0,110.77,0.0,0
764,Basic,35,1,98.61,98.61,1
765,Premium,41,1,190.24,190.24,1
766,Basic,7,3,125.47,376.42,1
767,Basic,20,2,89.65,179.3,1
768,Basic,41,1,115.68,115.68,1
769,Basic,18,2,69.41,138.82,1
770,Standard,24,1,125.22,125.22,1
771,Basic,35,2,71.45,142.9,1
772,Standard,44,1,96.82,96.82,1
773,Standard,12,0,99.65,0.0,0
774,Standard,45,1,121.53,121.53,1
775,Basic,34,0,81.3,0.0,0
776,Premium,2,0,109.16,0.0,0
777,Standard,41,1,109.1,109.1,1
778,Basic,19,1,78.26,78.26,1
779,Standard,14,1,76.28,76.28,1
780,Premium,25,4,210.11,840.43,1
781,Basic,28,0,102.47,0.0,0
782,Premium,26,1,216.67,216.67,1
783,Basic,3,1,121.94,121.94,1
784,Standard,39,1,91.95,91.95,1
785,Premium,17,2,148.1,296.21,1
786,Basic,7,0,89.35,0.0,0
787,Standard,27,0,117.02,0.0,0
788,Basic,30,1,92.5,92.5,1
789,Standard,5,4,140.9,563.6,1
790,Standard,45,2,113.6,227.21,1
791,Basic,29,2,109.37,218.73,1
792,Basic,47,1,75.54,75.54,1
793,Basic,32,0,80.49,0.0,0
794,Basic,1,0,69.17,0.0,0
795,Basic,10,1,26.03,26.03,1
796,Basic,46,0,57.18,0.0,0
797,Basic,27,1,106.78,106.78,1
798,Basic,6,1,110.67,110.67,1
799,Standard,4,0,88.02,0.0,0
800,Standard,26,0,143.29,0.0,0
801,Standard,28,0,59.29,0.0,0
802,Basic,12,2,70.66,141.32,1
803,Premium,10,0,173.3,0.0,0
804,Standard,29,0,146.34,0.0,0
805,Basic,21,1,123.87,123.87,1
806,Basic,2,2,81.32,162.63,1
807,Standard,3,2,118.29,236.58,1
808,Basic,12,1,109.51,109.51,1
809,Standard,27,0,176.2,0.0,0
810,Premium,15,1,239.52,239.52,1
811,Basic,1,0,67.31,0.0,0
812,Basic,44,2,106.42,212.85,1
813,Premium,33,1,166.16,166.16,1
814,Standard,28,1,155.02,155.02,1
815,Basic,12,2,101.87,203.74,1
816,Premium,34,0,151.09,0.0,0
817,Premium,45,1,236.21,236.21,1
818,Standard,32,3,133.22,399.67,1
819,Standard,14,2,129.96,259.92,1
820,Basic,19,1,90.56,90.56,1
821,Basic,44,0,80.18,0.0,0
822,Standard,1,1,135.43,135.43,1
823,Basic,11,1,131.28,131.28,1
824,Standard,6,1,167.71,167.71,1
825,Standard,31,2,115.39,230.78,1
826,Basic,22,1,50.55,50.55,1
827,Standard,7,3,106.31,318.93,1
828,Basic,45,1,92.74,92.74,1
829,Premium,26,0,203.41,0.0,0
830,Basic,12,0,106.85,0.0,0
831,Standard,45,1,138.15,138.15,1
832,Standard,33,0,138.52,0.0,0
833,Basic,7,1,78.12,78.12,1
834,Standard,39,4,106.92,427.7,1
835,Standard,3,1,92.96,92.96,1
836,Standard,43,2,126.5,253.0,1
837,Standard,19,0,141.63,0.0,0
838,Premium,14,1,234.76,234.76,1
839,Basic,3,1,42.97,42.97,1
840,Standard,44,0,131.76,0.0,0
841,Basic,27,1,70.46,70.46,1
842,Standard,29,1,134.76,134.76,1
843,Standard,40,0,93.78,0.0,0
844,Basic,24,2,103.77,207.54,1
845,Basic,14,2,77.86,155.72,1
846,Premium,37,1,166.95,166.95,1
847,Basic,25,4,105.07,420.26,1
848,Standard,12,4,106.21,424.84,1
849,Basic,40,0,107.98,0.0,0
850,Premium,39,0,221.68,0.0,0
851,Basic,12,2,87.91,175.83,1
852,Basic,31,0,81.5,0.0,0
853,Premium,44,1,243.05,243.05,1
854,Premium,38,1,225.2,225.2,1
855,Basic,10,0,120.8,0.0,0
856,Basic,41,0,57.32,0.0,0
857,Standard,3,4,112.77,451.09,1
858,Premium,30,2,173.79,347.57,1
859,Basic,25,0,99.6,0.0,0
860,Standard,2,2,96.27,192.55,1
861,Standard,35,1,99.8,99.8,1
862,Standard,14,2,121.02,242.05,1
863,Standard,41,0,73.11,0.0,0
864,Standard,42,2,69.71,139.42,1
865,Basic,28,1,87.84,87.84,1
866,Premium,30,0,298.16,0.0,0
867,Premium,3,2,196.54,393.08,1
868,Standard,42,0,110.59,0.0,0
869,Basic,33,0,98.09,0.0,0
870,Basic,19,1,100.84,100.84,1
871,Standard,5,1,116.8,116.8,1
872,Basic,24,1,77.32,77.32,1
873,Premium,43,1,129.26,129.26,1
874,Basic,41,0,106.89,0.0,0
875,Standard,5,0,108.23,0.0,0
876,Premium,36,2,210.97,421.94,1
877,Basic,4,1,109.81,109.81,1
878,Basic,18,0,84.25,0.0,0
879,Standard,22,0,83.36,0.0,0
880,Standard,2,0,114.34,0.0,0
881,Basic,7,0,87.08,0.0,0
882,Standard,42,4,132.38,529.51,1
883,Premium,30,2,169.12,338.25,1
884,Basic,37,2,78.32,156.64,1
885,Basic,27,3,82.77,248.31,1
886,Basic,22,1,96.97,96.97,1
887,Basic,1,1,106.87,106.87,1
888,Basic,26,0,133.75,0.0,0
889,Basic,37,1,126.17,126.17,1
890,Standard,10,2,116.66,233.32,1
891,Basic,24,2,76.52,153.04,1
892,Premium,20,1,167.06,167.06,1
893,Basic,41,0,65.39,0.0,0
894,Basic,8,1,92.33,92.33,1
895,Standard,5,1,95.24,95.24,1
896,Premium,10,2,147.72,295.44,1
897,Basic,8,1,70.48,70.48,1
898,Basic,40,0,106.66,0.0,0
899,Basic,13,3,88.45,265.35,1
900,Standard,18,0,85.93,0.0,0
901,Basic,13,1,106.52,106.52,1
902,Basic,39,1,112.34,112.34,1
903,Basic,32,1,81.38,81.38,1
904,Basic,23,0,75.31,0.0,0
905,Premium,38,1,157.11,157.11,1
906,Standard,4,1,126.63,126.63,1
907,Basic,32,1,107.09,107.09,1
908,Basic,17,2,93.16,186.32,1
909,Basic,18,2,64.77,129.54,1
910,Basic,8,1,109.95,109.95,1
911,Standard,5,0,118.64,0.0,0
912,Premium,33,1,183.96,183.96,1
913,Premium,40,1,209.24,209.24,1
914,Premium,43,2,233.74,467.47,1
915,Premium,12,1,146.45,146.45,1
916,Premium,36,0,138.34,0.0,0
917,Basic,6,1,89.1,89.1,1
918,Basic,37,0,89.32,0.0,0
919,Basic,27,1,106.92,106.92,1
920,Standard,41,3,151.7,455.09,1
921,Basic,4,2,80.57,161.14,1
922,Standard,37,3,128.21,384.63,1
923,Standard,22,3,131.49,394.46,1
924,Standard,27,0,133.92,0.0,0
925,Basic,26,3,59.6,178.81,1
926,Basic,34,0,99.78,0.0,0
927,Basic,29,2,74.41,148.82,1
928,Premium,20,1,214.88,214.88,1
929,Standard,21,0,91.08,0.0,0
930,Standard,4,0,121.46,0.0,0
931,Basic,35,0,84.19,0.0,0
932,Basic,34,1,129.93,129.93,1
933,Basic,27,1,73.18,73.18,1
934,Standard,34,2,95.7,191.4,1
935,Standard,13,3,156.6,469.8,1
936,Basic,11,1,105.89,105.89,1
937,Premium,44,1,201.5,201.5,1
938,Basic,45,2,80.25,160.51,1
939,Premium,41,2,144.29,288.58,1
940,Basic,3,2,81.11,162.23,1
941,Basic,26,0,79.13,0.0,0
942,Standard,35,0,101.37,0.0,0
943,Basic,2,0,79.56,0.0,0
944,Basic,46,1,78.69,78.69,1
945,Basic,37,4,107.26,429.03,1
946,Basic,15,3,63.08,189.23,1
947,Standard,24,0,128.78,0.0,0
948,Premium,43,1,201.06,201.06,1
949,Premium,41,1,187.71,187.71,1
950,Basic,39,1,101.74,101.74,1
951,Standard,47,0,129.71,0.0,0
952,Basic,35,1,91.13,91.13,1
953,Basic,44,1,109.93,109.93,1
954,Basic,45,2,43.2,86.4,1
955,Premium,1,4,278.04,1112.17,1
956,Premium,31,0,237.35,0.0,0
957,Standard,16,0,162.17,0.0,0
958,Standard,24,0,97.22,0.0,0
959,Basic,8,2,90.72,181.44,1
960,Standard,32,2,127.0,254.0,1
961,Standard,40,0,109.97,0.0,0
962,Basic,20,0,92.82,0.0,0
963,Basic,33,0,94.4,0.0,0
964,Basic,16,1,67.0,67.0,1
965,Premium,36,1,220.61,220.61,1
966,Basic,4,1,101.86,101.86,1
967,Premium,42,1,163.89,163.89,1
968,Basic,18,2,65.17,130.34,1
969,Standard,24,1,122.61,122.61,1
970,Basic,38,2,74.17,148.34,1
971,Basic,2,1,95.04,95.04,1
972,Basic,45,1,75.12,75.12,1
973,Basic,29,2,118.08,236.16,1
974,Premium,46,1,164.5,164.5,1
975,Basic,26,2,73.24,146.48,1
976,Standard,10,0,120.6,0.0,0
977,Basic,28,2,60.03,120.05,1
978,Basic,27,3,73.77,221.3,1
979,Standard,44,1,78.6,78.6,1
980,Basic,28,0,93.98,0.0,0
981,Premium,20,0,229.11,0.0,0
982,Standard,9,0,109.26,0.0,0
983,Standard,16,1,151.36,151.36,1
984,Basic,28,0,74.06,0.0,0
985,Basic,18,2,81.26,162.51,1
986,Premium,18,1,227.79,227.79,1
987,Basic,1,2,103.43,206.85,1
988,Basic,45,0,98.56,0.0,0
989,Basic,40,1,110.81,110.81,1
990,Standard,12,0,118.71,0.0,0
991,Standard,7,0,127.57,0.0,0
992,Standard,40,4,102.97,411.88,1
993,Standard,40,0,168.15,0.0,0
994,Basic,43,1,81.56,81.56,1
995,Premium,26,4,183.48,733.92,1
996,Basic,35,1,93.93,93.93,1
997,Standard,35,0,136.68,0.0,0
998,Basic,11,0,102.32,0.0,0
999,Premium,25,0,83.63,0.0,0
1000,Basic,13,0,123.13,0.0,0
1001,Basic,36,0,120.18,0.0,0
1002,Basic,46,2,113.48,226.96,1
1003,Basic,4,1,92.75,92.75,1
1004,Basic,4,1,113.39,113.39,1
1005,Standard,13,0,126.55,0.0,0
1006,Basic,6,2,94.68,189.36,1
1007,Premium,1,1,219.93,219.93,1
1008,Basic,46,3,100.19,300.57,1
1009,Standard,28,1,145.6,145.6,1
1010,Basic,37,2,49.66,99.31,1
1011,Standard,27,0,117.78,0.0,0
1012,Standard,36,1,89.48,89.48,1
1013,Basic,33,1,107.46,107.46,1
1014,Premium,8,1,155.51,155.51,1
1015,Basic,8,1,84.69,84.69,1
1016,Basic,23,1,107.55,107.55,1
1017,Standard,18,1,152.71,152.71,1
1018,Standard,40,1,142.07,142.07,1
1019,Basic,15,1,104.12,104.12,1
1020,Basic,16,0,67.74,0.0,0
1021,Premium,25,2,151.31,302.63,1
1022,Standard,10,0,86.49,0.0,0
1023,Premium,41,2,149.76,299.52,1
1024,Standard,1,1,123.95,123.95,1
1025,Standard,40,2,145.14,290.28,1
1026,Basic,30,1,108.79,108.79,1
1027,Premium,42,0,117.94,0.0,0
1028,Basic,14,3,89.32,267.96,1
1029,Standard,43,1,113.15,113.15,1
1030,Basic,41,2,46.55,93.1,1
1031,Standard,22,3,140.75,422.24,1
1032,Standard,14,0,140.05,0.0,0
1033,Standard,10,1,104.81,104.81,1
1034,Premium,8,0,179.62,0.0,0
1035,Basic,28,0,92.73,0.0,0
1036,Standard,46,0,130.34,0.0,0
1037,Basic,27,3,77.84,233.51,1
1038,Basic,46,0,73.89,0.0,0
1039,Basic,36,1,69.64,69.64,1
1040,Basic,33,2,117.92,235.83,1
1041,Basic,35,0,112.87,0.0,0
1042,Standard,44,2,92.69,185.38,1
1043,Standard,41,1,97.61,97.61,1
1044,Standard,8,0,93.48,0.0,0
1045,Basic,28,2,62.16,124.31,1
1046,Basic,22,0,126.58,0.0,0
1047,Basic,42,0,76.23,0.0,0
1048,Standard,10,0,138.99,0.0,0
1049,Premium,39,1,178.46,178.46,1
1050,Basic,23,1,85.88,85.88,1
1051,Standard,44,2,112.78,225.55,1
1052,Basic,38,0,96.89,0.0,0
1053,Basic,17,0,86.53,0.0,0
1054,Basic,40,1,103.98,103.98,1
1055,Basic,9,0,111.67,0.0,0
1056,Standard,1,2,104.49,208.98,1
1057,Premium,24,0,200.17,0.0,0
1058,Basic,19,2,59.37,118.74,1
1059,Standard,6,1,106.95,106.95,1
1060,Standard,47,2,120.46,240.91,1
1061,Premium,2,0,184.04,0.0,0
1062,Standard,28,2,117.28,234.56,1
1063,Basic,13,2,99.69,199.37,1
1064,Standard,14,1,138.13,138.13,1
1065,Basic,10,0,50.14,0.0,0
1066,Premium,19,1,199.32,199.32,1
1067,Basic,32,0,84.1,0.0,0
1068,Standard,16,0,107.96,0.0,0
1069,Basic,34,5,116.17,580.87,1
1070,Basic,22,2,57.06,114.12,1
1071,Premium,37,2,189.87,379.75,1
1072,Standard,21,1,155.98,155.98,1
1073,Basic,18,0,91.35,0.0,0
1074,Premium,24,0,154.0,0.0,0
1075,Premium,33,0,183.34,0.0,0
1076,Basic,22,1,123.21,123.21,1
1077,Standard,43,1,149.3,149.3,1
1078,Basic,25,0,80.29,0.0,0
1079,Standard,14,1,158.37,158.37,1
1080,Basic,2,0,101.95,0.0,0
1081,Basic,19,0,42.33,0.0,0
1082,Premium,3,1,187.75,187.75,1
1083,Premium,2,1,265.01,265.01,1
1084,Standard,18,0,116.08,0.0,0
1085,Premium,14,0,252.83,0.0,0
1086,Standard,42,0,84.14,0.0,0
1087,Standard,35,2,87.28,174.56,1
1088,Standard,38,1,148.31,148.31,1
1089,Basic,26,4,105.98,423.91,1
1090,Basic,6,1,89.51,89.51,1
1091,Basic,40,1,106.29,106.29,1
1092,Standard,24,0,105.18,0.0,0
1093,Basic,21,2,68.88,137.76,1
1094,Basic,29,0,97.25,0.0,0
1095,Standard,8,1,112.83,112.83,1
1096,Basic,23,0,97.81,0.0,0
1097,Basic,29,1,93.87,93.87,1
1098,Standard,33,0,111.62,0.0,0
1099,Premium,24,1,267.37,267.37,1
1100,Basic,47,0,70.54,0.0,0
1101,Basic,47,2,92.87,185.74,1
1102,Basic,5,3,88.25,264.76,1
1103,Standard,4,1,127.68,127.68,1
1104,Standard,25,1,121.17,121.17,1
1105,Basic,39,0,110.24,0.0,0
1106,Standard,25,1,127.82,127.82,1
1107,Basic,11,0,77.8,0.0,0
1108,Basic,27,0,70.75,0.0,0
1109,Premium,45,2,161.22,322.45,1
1110,Basic,8,3,74.75,224.25,1
1111,Basic,21,0,102.72,0.0,0
1112,Basic,31,1,88.45,88.45,1
1113,Standard,19,1,129.89,129.89,1
1114,Premium,3,2,136.9,273.79,1
1115,Premium,32,2,179.36,358.73,1
1116,Basic,35,0,99.06,0.0,0
1117,Basic,31,1,109.5,109.5,1
1118,Standard,32,1,82.87,82.87,1
1119,Basic,31,0,119.4,0.0,0
1120,Premium,16,1,249.64,249.64,1
1121,Standard,1,0,145.44,0.0,0
1122,Basic,47,0,113.73,0.0,0
1123,Standard,10,0,110.54,0.0,0
1124,Basic,39,2,75.04,150.09,1
1125,Basic,26,0,91.59,0.0,0
1126,Standard,26,0,127.53,0.0,0
1127,Standard,1,1,104.37,104.37,1
1128,Standard,47,0,134.73,0.0,0
1129,Standard,25,1,155.24,155.24,1
1130,Premium,40,1,227.82,227.82,1
1131,Premium,37,0,193.89,0.0,0
1132,Standard,7,0,58.99,0.0,0
1133,Basic,45,1,61.2,61.2,1
1134,Standard,28,1,117.65,117.65,1
1135,Premium,9,3,217.68,653.05,1
1136,Basic,28,1,63.34,63.34,1
1137,Basic,29,1,91.8,91.8,1
1138,Basic,31,2,103.34,206.68,1
1139,Basic,16,3,88.78,266.35,1
1140,Standard,45,2,104.47,208.94,1
1141,Basic,12,3,62.2,186.61,1
1142,Standard,24,0,139.31,0.0,0
1143,Standard,40,3,103.64,310.92,1
1144,Standard,4,1,161.16,161.16,1
1145,Basic,19,1,93.32,93.32,1
1146,Basic,23,0,96.92,0.0,0
1147,Standard,37,0,140.82,0.0,0
1148,Standard,38,0,110.89,0.0,0
1149,Basic,38,0,98.81,0.0,0
1150,Premium,17,2,166.18,332.36,1
1151,Basic,24,1,74.99,74.99,1
1152,Premium,2,2,155.54,311.09,1
1153,Basic,39,1,80.83,80.83,1
1154,Basic,15,3,128.6,385.79,1
1155,Standard,22,0,97.41,0.0,0
1156,Basic,33,0,101.51,0.0,0
1157,Basic,37,0,85.74,0.0,0
1158,Basic,5,0,68.7,0.0,0
1159,Basic,37,0,104.84,0.0,0
1160,Standard,18,1,107.41,107.41,1
1161,Basic,20,1,81.63,81.63,1
1162,Standard,7,0,147.08,0.0,0
1163,Standard,34,2,113.45,226.89,1
1164,Basic,23,2,94.2,188.4,1
1165,Basic,5,3,89.48,268.44,1
1166,Premium,7,2,188.24,376.48,1
1167,Standard,34,1,87.01,87.01,1
1168,Standard,6,0,141.45,0.0,0
1169,Standard,25,2,125.55,251.1,1
1170,Basic,33,4,105.26,421.03,1
1171,Basic,43,1,92.16,92.16,1
1172,Standard,8,1,146.4,146.4,1
1173,Basic,14,2,92.84,185.69,1
1174,Standard,8,2,154.31,308.61,1
1175,Standard,42,1,97.36,97.36,1
1176,Standard,28,0,100.24,0.0,0
1177,Basic,47,1,123.51,123.51,1
1178,Basic,3,1,105.51,105.51,1
1179,Basic,34,1,124.98,124.98,1
1180,Basic,2,1,101.49,101.49,1
1181,Standard,6,6,113.05,678.29,1
1182,Basic,21,3,125.01,375.04,1
1183,Basic,18,0,55.9,0.0,0
1184,Basic,18,2,105.0,210.0,1
1185,Basic,4,1,42.38,42.38,1
1186,Standard,26,3,157.66,472.97,1
1187,Basic,17,4,70.73,282.93,1
1188,Premium,47,0,179.75,0.0,0
1189,Basic,38,0,71.87,0.0,0
1190,Standard,21,0,134.8,0.0,0
1191,Basic,36,0,86.54,0.0,0
1192,Basic,28,0,115.91,0.0,0
1193,Premium,24,0,165.64,0.0,0
1194,Premium,44,1,144.77,144.77,1
1195,Premium,28,0,173.17,0.0,0
1196,Basic,23,0,120.71,0.0,0
1197,Basic,27,0,109.56,0.0,0
1198,Standard,37,3,148.92,446.75,1
1199,Basic,35,2,79.67,159.33,1
1200,Standard,26,0,87.01,0.0,0
1201,Standard,9,3,155.54,466.62,1
1202,Standard,30,3,85.56,256.69,1
1203,Standard,21,0,120.15,0.0,0
1204,Standard,44,1,103.37,103.37,1
1205,Basic,43,0,91.41,0.0,0
1206,Basic,1,2,57.95,115.9,1
1207,Standard,47,1,141.27,141.27,1
1208,Basic,43,0,115.7,0.0,0
1209,Basic,43,0,109.59,0.0,0
1210,Basic,24,1,69.14,69.14,1
1211,Standard,13,1,130.86,130.86,1
1212,Standard,29,2,115.72,231.44,1
1213,Standard,42,1,119.98,119.98,1
1214,Basic,22,3,121.11,363.34,1
1215,Basic,47,1,81.84,81.84,1
1216,Standard,13,0,136.98,0.0,0
1217,Basic,41,0,57.28,0.0,0
1218,Standard,4,2,121.8,243.6,1
1219,Standard,40,2,143.27,286.55,1
1220,Basic,45,0,87.18,0.0,0
1221,Basic,34,1,101.53,101.53,1
1222,Basic,30,0,74.8,0.0,0
1223,Premium,20,0,173.35,0.0,0
1224,Standard,42,1,116.63,116.63,1
1225,Basic,6,4,79.83,319.31,1
1226,Premium,14,1,227.94,227.94,1
1227,Basic,7,2,110.5,220.99,1
1228,Basic,14,3,102.14,306.43,1
1229,Premium,25,1,90.74,90.74,1
1230,Basic,16,1,84.04,84.04,1
1231,Basic,20,2,105.79,211.58,1
1232,Standard,11,0,115.91,0.0,0
1233,Basic,17,0,85.82,0.0,0
1234,Standard,24,0,143.38,0.0,0
1235,Basic,11,1,108.5,108.5,1
1236,Basic,45,2,101.22,202.44,1
1237,Basic,43,0,62.09,0.0,0
1238,Basic,42,1,69.02,69.02,1
1239,Basic,1,1,97.37,97.37,1
1240,Basic,24,4,51.0,203.98,1
1241,Premium,38,1,257.59,257.59,1
1242,Basic,17,1,92.55,92.55,1
1243,Basic,11,2,76.8,153.6,1
1244,Basic,29,0,80.03,0.0,0
1245,Basic,1,1,112.63,112.63,1
1246,Basic,29,2,66.38,132.76,1
1247,Standard,22,0,71.93,0.0,0
1248,Basic,33,1,71.38,71.38,1
1249,Premium,33,2,203.81,407.63,1
1250,Premium,26,2,256.08,512.16,1
1251,Basic,28,1,112.82,112.82,1
1252,Basic,2,0,81.82,0.0,0
1253,Basic,47,2,95.31,190.62,1
1254,Standard,4,2,128.7,257.4,1
1255,Basic,46,3,94.16,282.47,1
1256,Premium,46,2,113.23,226.45,1
1257,Standard,34,0,112.16,0.0,0
1258,Standard,36,1,139.75,139.75,1
1259,Standard,2,0,166.64,0.0,0
1260,Premium,45,1,207.91,207.91,1
1261,Basic,25,0,110.49,0.0,0
1262,Basic,16,1,106.55,106.55,1
1263,Basic,32,0,82.88,0.0,0
1264,Premium,26,0,138.58,0.0,0
1265,Standard,17,2,148.29,296.58,1
1266,Standard,16,1,166.31,166.31,1
1267,Basic,6,1,82.08,82.08,1
1268,Premium,43,3,239.66,718.99,1
1269,Basic,32,1,92.82,92.82,1
1270,Basic,14,2,64.13,128.26,1
1271,Premium,34,3,193.87,581.62,1
1272,Basic,33,1,79.34,79.34,1
1273,Basic,7,2,98.3,196.6,1
1274,Standard,9,1,129.98,129.98,1
1275,Basic,11,2,77.91,155.81,1
1276,Basic,5,0,65.47,0.0,0
1277,Basic,39,1,81.41,81.41,1
1278,Basic,8,2,119.06,238.12,1
1279,Premium,39,4,145.05,580.19,1
1280,Standard,25,0,138.12,0.0,0
1281,Basic,6,2,101.22,202.44,1
1282,Basic,40,1,79.66,79.66,1
1283,Basic,9,0,74.19,0.0,0
1284,Standard,47,2,134.85,269.7,1
1285,Premium,1,1,190.88,190.88,1
1286,Premium,30,0,171.86,0.0,0
1287,Basic,15,1,98.84,98.84,1
1288,Basic,26,1,120.49,120.49,1
1289,Basic,40,2,113.24,226.49,1
1290,Standard,37,1,123.21,123.21,1
1291,Basic,14,2,26.62,53.24,1
1292,Standard,3,1,114.03,114.03,1
1293,Standard,14,2,94.91,189.81,1
1294,Basic,39,2,86.18,172.37,1
1295,Basic,25,0,83.45,0.0,0
1296,Basic,36,2,84.08,168.16,1
1297,Basic,24,2,110.18,220.37,1
1298,Basic,25,1,85.73,85.73,1
1299,Standard,4,0,113.22,0.0,0
1300,Basic,2,1,98.94,98.94,1
1301,Basic,34,0,70.17,0.0,0
1302,Standard,10,2,111.56,223.11,1
1303,Standard,17,1,85.74,85.74,1
1304,Basic,18,2,101.68,203.35,1
1305,Standard,30,2,125.79,251.58,1
1306,Premium,45,3,274.75,824.24,1
1307,Standard,36,3,79.16,237.47,1
1308,Standard,31,1,144.25,144.25,1
1309,Basic,40,2,57.12,114.25,1
1310,Premium,24,0,152.17,0.0,0
1311,Basic,7,1,49.77,49.77,1
1312,Premium,23,1,194.76,194.76,1
1313,Standard,46,2,126.82,253.63,1
1314,Basic,37,2,83.96,167.92,1
1315,Basic,17,1,49.03,49.03,1
1316,Standard,16,1,106.69,106.69,1
1317,Standard,44,2,123.23,246.46,1
1318,Basic,5,1,72.85,72.85,1
1319,Standard,44,1,119.29,119.29,1
1320,Premium,32,0,235.23,0.0,0
1321,Basic,38,1,79.24,79.24,1
1322,Basic,16,0,69.62,0.0,0
1323,Basic,31,0,88.48,0.0,0
1324,Standard,16,0,165.39,0.0,0
1325,Basic,1,0,99.47,0.0,0
1326,Premium,22,1,131.63,131.63,1
1327,Basic,47,1,115.42,115.42,1
1328,Standard,12,0,109.65,0.0,0
1329,Basic,8,3,85.62,256.85,1
1330,Basic,44,0,65.83,0.0,0
1331,Standard,43,2,123.71,247.42,1
1332,Basic,40,1,53.36,53.36,1
1333,Standard,46,1,91.84,91.84,1
1334,Premium,47,1,216.32,216.32,1
1335,Premium,44,3,197.07,591.2,1
1336,Premium,46,1,161.85,161.85,1
1337,Basic,35,1,86.36,86.36,1
1338,Standard,15,0,137.43,0.0,0
1339,Premium,22,0,207.32,0.0,0
1340,Basic,18,1,102.41,102.41,1
1341,Basic,24,2,67.72,135.45,1
1342,Standard,33,0,102.31,0.0,0
1343,Basic,12,3,126.29,378.87,1
1344,Standard,1,3,110.08,330.25,1
1345,Premium,29,0,173.62,0.0,0
1346,Standard,47,2,123.07,246.14,1
1347,Basic,41,0,94.14,0.0,0
1348,Basic,1,1,71.3,71.3,1
1349,Basic,29,3,43.33,129.98,1
1350,Basic,25,0,83.97,0.0,0
1351,Standard,20,0,119.52,0.0,0
1352,Standard,32,4,75.77,303.08,1
1353,Basic,21,1,95.0,95.0,1
1354,Basic,43,1,96.29,96.29,1
1355,Premium,43,0,230.91,0.0,0
1356,Basic,31,1,69.42,69.42,1
1357,Standard,22,0,129.18,0.0,0
1358,Basic,29,1,100.34,100.34,1
1359,Standard,43,1,156.94,156.94,1
1360,Basic,15,2,105.97,211.94,1
1361,Standard,41,0,146.4,0.0,0
1362,Basic,28,1,92.86,92.86,1
1363,Standard,3,0,108.7,0.0,0
1364,Basic,36,0,113.81,0.0,0
1365,Basic,10,2,66.2,132.4,1
1366,Standard,25,0,158.14,0.0,0
1367,Basic,45,1,104.84,104.84,1
1368,Basic,37,1,83.69,83.69,1
1369,Basic,33,3,60.2,180.6,1
1370,Basic,4,4,88.68,354.72,1
1371,Basic,41,2,78.09,156.18,1
1372,Premium,16,4,128.7,514.79,1
1373,Basic,3,0,79.28,0.0,0
1374,Standard,46,0,142.58,0.0,0
1375,Premium,9,1,191.6,191.6,1
